Date,people_fully_vaccinated,Percentage,State
2021-04-11,515888,0.15582115338727848,Utah
2021-04-12,516667,0.15605644608353947,Utah
2021-04-13,547046,0.16523225714863915,Utah
2021-04-14,563429,0.17018065283906764,Utah
2021-04-15,575357,0.17378344010607805,Utah
2021-04-16,590277,0.17828994463523593,Utah
2021-04-17,605342,0.18284024562261952,Utah
2021-04-18,620553,0.18743464511276836,Utah
2021-04-19,635909,0.19207284106114286,Utah
2021-04-20,651411,0.19675513551228266,Utah
2021-04-21,667059,0.20148152846618764,Utah
2021-04-22,682852,0.20625171787831836,Utah
2021-04-23,698791,0.21106600579321427,Utah
2021-04-24,714875,0.21592409016633596,Utah
2021-04-25,731105,0.2208262730422228,Utah
2021-04-26,747481,0.2257725544208749,Utah
2021-04-27,764002,0.23076263225775276,Utah
2021-04-28,780668,0.2357965065528563,Utah
2021-04-29,797481,0.2408747813952645,Utah
2021-04-30,814438,0.24599655065135906,Utah
2021-05-01,831542,0.25116272045475824,Utah
2021-05-02,848791,0.2563726867163832,Utah
2021-05-03,866186,0.26162675148077336,Utah
2021-05-04,883726,0.26692461270338924,Utah
2021-05-05,901412,0.27226657242877034,Utah
2021-05-06,919243,0.2776523286123772,Utah
2021-05-07,937220,0.28308218329874923,Utah
2021-05-08,955343,0.2885561364878865,Utah
2021-05-09,973611,0.2940738861352495,Utah
2021-05-10,992024,0.2996354322408382,Utah
2021-05-11,1010584,0.30524137889373165,Utah
2021-05-12,1029289,0.3108911220048509,Utah
2021-05-13,1048139,0.3165846615741957,Utah
2021-05-14,1067135,0.3223222996463058,Utah
2021-05-15,1086277,0.3281040362211812,Utah
2021-05-16,1105564,0.33392956925428224,Utah
2021-05-17,1124997,0.3397992007901485,Utah
2021-05-18,1144576,0.34571293082878,Utah
2021-05-19,1164300,0.35167045732563723,Utah
2021-05-20,1184169,0.3576717802807202,Utah
2021-05-21,1204185,0.3637175037831079,Utah
2021-05-22,1224345,0.3698067216991818,Utah
2021-05-23,1244652,0.3759403401625604,Utah
2021-05-24,1265104,0.3821177550841647,Utah
2021-05-25,1285701,0.3883389664639948,Utah
2021-05-26,1306444,0.3946042763465901,Utah
2021-05-27,1327333,0.40091368473195055,Utah
2021-05-28,1348367,0.4072668895755368,Utah
2021-05-29,1369547,0.4136641929218883,Utah
2021-05-30,1390873,0.42010559477100495,Utah
2021-05-31,1412344,0.42659079307834735,Utah
2021-06-01,1433961,0.43312008988845496,Utah
2021-06-02,1455723,0.4396931831567883,Utah
2021-06-03,1477631,0.4463103749278869,Utah
2021-06-04,1499684,0.4529713631572112,Utah
2021-06-05,1521883,0.4596764498893007,Utah
2021-06-06,1544228,0.4664256351241554,Utah
2021-06-07,1566718,0.4732186168172359,Utah
2021-06-08,1589354,0.4800556970130816,Utah
2021-06-09,1612135,0.486936573667153,Utah
2021-06-10,1635062,0.4938615488239896,Utah
2021-06-11,1658135,0.5008306224835914,Utah
2021-06-12,1681353,0.507843492601419,Utah
2021-06-13,1704717,0.5149004612220118,Utah
2021-06-14,1728226,0.5220012263008303,Utah
2021-06-15,1751881,0.5291460898824141,Utah
2021-06-16,1775681,0.5363347499222235,Utah
2021-06-17,1799627,0.5435675084647982,Utah
2021-06-18,1823719,0.5508443655101382,Utah
2021-06-19,1847956,0.5581650190137037,Utah
2021-06-20,1872339,0.5655297710200347,Utah
2021-06-21,1896868,0.5729386215291307,Utah
2021-06-22,1921542,0.5803912684964525,Utah
2021-06-23,1946361,0.5878877119220001,Utah
2021-06-24,1971327,0.5954285558948522,Utah
2021-06-25,1996437,0.6030128942813907,Utah
2021-06-26,2021694,0.6106416332152339,Utah
2021-06-27,2047096,0.6183141686073028,Utah
2021-06-28,2072643,0.6260305004575974,Utah
2021-06-29,2098336,0.6337909308106573,Utah
2021-06-30,2124175,0.6415954596664825,Utah
2021-07-01,2150159,0.6494437849805332,Utah
2021-07-02,2176289,0.6573362087973492,Utah
2021-07-03,2202565,0.6652727311169305,Utah
2021-07-04,2228986,0.6732530498947374,Utah
2021-07-05,2255553,0.6812774671753097,Utah
2021-07-06,2282265,0.6893456809141076,Utah
2021-07-07,2309123,0.6974579931556707,Utah
2021-07-08,2336126,0.7056141018554596,Utah
2021-07-09,2363275,0.7138143090580137,Utah
2021-07-10,2390570,0.7220586147633331,Utah
2021-07-11,2418010,0.7303467169268779,Utah
2021-07-12,2445596,0.7386789175931883,Utah
2021-07-13,2473327,0.7470549147177242,Utah
2021-07-14,2501204,0.7554750103450255,Utah
2021-07-15,2529227,0.7639392044750919,Utah
2021-07-16,2557395,0.772447195063384,Utah
2021-07-17,2585708,0.7809989821099019,Utah
2021-07-18,2614168,0.7895951697037246,Utah
2021-07-19,2642773,0.7982351537557728,Utah
2021-07-20,2671523,0.8069189342660469,Utah
2021-07-21,2700419,0.8156468132790862,Utah
2021-07-22,2729461,0.8244187907948907,Utah
2021-07-23,2758648,0.8332345647689208,Utah
2021-07-24,2787981,0.8420944372457162,Utah
2021-07-25,2817459,0.8509981061807375,Utah
2021-07-26,2847083,0.8599458736185238,Utah
2021-07-27,2876853,0.8689377395590754,Utah
2021-07-28,2906768,0.8779734019578527,Utah
2021-07-29,2936829,0.8870531628593953,Utah
2021-07-30,2967035,0.8961767202191635,Utah
2021-07-31,2997387,0.905344376081697,Utah
2021-08-01,3027885,0.9145561304469956,Utah
2021-08-02,3058528,0.9238116812705202,Utah
2021-08-03,3089317,0.9331113305968098,Utah
2021-08-04,3120251,0.9424547763813252,Utah
2021-08-05,3151331,0.9518423206686056,Utah
2021-08-06,3182556,0.961273661414112,Utah
2021-08-07,3213927,0.9707491006623836,Utah
2021-08-08,3245444,0.9802686384134204,Utah
2021-08-09,3277106,0.9898319726226831,Utah
2021-08-10,3308914,0.9994394053347108,Utah
2021-08-11,3340868,1.0090909365495035,Utah
2021-08-12,3372967,1.0187862642225225,Utah
2021-08-13,3405211,1.0285253883537666,Utah
2021-08-14,3437601,1.0383086109877762,Utah
2021-08-15,3470137,1.0481359321245511,Utah
2021-08-16,3502818,1.0580070497195515,Utah
2021-08-17,3535645,1.0679222658173175,Utah
2021-08-18,3568618,1.0778815804178483,Utah
2021-08-19,3601736,1.0878846914766052,Utah
2021-08-20,3635000,1.097931901038127,Utah
2021-08-21,3668409,1.1080229070578749,Utah
2021-08-22,3701964,1.1181580115803875,Utah
2021-08-23,3735664,1.1283369125611262,Utah
2021-08-24,3769510,1.13855991204463,Utah
2021-08-25,3803502,1.1488270100308993,Utah
2021-08-26,3837639,1.159137904475394,Utah
2021-08-27,3871922,1.169492897422654,Utah
2021-08-28,3906351,1.179891988872679,Utah
2021-08-29,3940925,1.1903348767809299,Utah
2021-08-30,3975644,1.200821561147407,Utah
2021-08-31,4010509,1.2113523440166487,Utah
2021-09-01,4045520,1.2219272253886555,Utah
2021-09-02,4080676,1.2325459032188886,Utah
2021-09-03,4115978,1.2432086795518866,Utah
2021-09-04,4151426,1.25391555438765,Utah
2021-09-05,4187019,1.2646662256816392,Utah
2021-09-06,4222758,1.275460995478393,Utah
2021-09-07,4258642,1.2862995617333732,Utah
2021-09-08,4294672,1.2971822264911184,Utah
2021-09-09,4330847,1.308108687707089,Utah
2021-09-10,4367168,1.3190792474258255,Utah
2021-09-11,4403635,1.3300939056473269,Utah
2021-01-12,23546,0.003459767311326161,Indiana
2021-01-13,32040,0.004707846116320827,Indiana
2021-01-15,37683,0.0055370089014144105,Indiana
2021-01-19,50862,0.007473485304878586,Indiana
2021-01-20,58616,0.008612831084714782,Indiana
2021-01-21,66801,0.00981550650487976,Indiana
2021-01-22,73986,0.010871245404560323,Indiana
2021-01-23,77985,0.011458844549977521,Indiana
2021-01-24,77985,0.011458844549977521,Indiana
2021-01-25,83554,0.012277134032555256,Indiana
2021-01-26,84719,0.012448315078919605,Indiana
2021-01-27,91255,0.013408692176805776,Indiana
2021-01-28,97614,0.014343061510566203,Indiana
2021-01-29,105208,0.015458897447124894,Indiana
2021-01-30,111233,0.016344189983043527,Indiana
2021-01-31,111233,0.016344189983043527,Indiana
2021-02-01,111233,0.016344189983043527,Indiana
2021-02-02,112864,0.016583843447953616,Indiana
2021-02-03,120352,0.017684104113340954,Indiana
2021-02-04,129626,0.019046793404313467,Indiana
2021-02-05,142405,0.020924495199583875,Indiana
2021-02-06,156083,0.022934292926769774,Indiana
2021-02-07,156083,0.022934292926769774,Indiana
2021-02-08,156083,0.022934292926769774,Indiana
2021-02-09,161879,0.023785936999497482,Indiana
2021-02-10,177231,0.026041706461974297,Indiana
2021-02-11,194281,0.028546974136233663,Indiana
2021-02-12,213259,0.031335535421986985,Indiana
2021-02-13,267774,0.039345779836195166,Indiana
2021-02-14,287278,0.0422116297317233,Indiana
2021-02-16,303183,0.044548655090028005,Indiana
2021-02-17,313895,0.04612263909745712,Indiana
2021-02-18,320425,0.04708213457622038,Indiana
2021-02-19,350440,0.051492434238560265,Indiana
2021-02-20,372868,0.054787926519984834,Indiana
2021-02-21,393133,0.05776559510760161,Indiana
2021-02-22,406193,0.05968458606512815,Indiana
2021-02-23,409185,0.060124220134417525,Indiana
2021-02-24,442984,0.06509052759027045,Indiana
2021-02-25,497603,0.073116053402609,Indiana
2021-02-26,523102,0.07686278773844124,Indiana
2021-02-27,547718,0.08047977712668572,Indiana
2021-02-28,568523,0.08353679143536409,Indiana
2021-03-01,582218,0.08554908708339823,Indiana
2021-03-02,586294,0.08614800034089272,Indiana
2021-03-03,604583,0.08883532236403227,Indiana
2021-03-04,626952,0.09212214539074827,Indiana
2021-03-05,652106,0.0958181866270134,Indiana
2021-03-06,676716,0.09943429439613498,Indiana
2021-03-07,696962,0.10240917118986256,Indiana
2021-03-08,716718,0.10531204908855277,Indiana
2021-03-09,724015,0.10638424487852756,Indiana
2021-03-10,745011,0.10946932406261847,Indiana
2021-03-11,765301,0.11245066606324736,Indiana
2021-03-12,792015,0.11637592827146814,Indiana
2021-03-13,837244,0.123021720156458,Indiana
2021-03-14,837398,0.1230443483806126,Indiana
2021-03-15,854647,0.12557885642244834,Indiana
2021-03-16,859950,0.12635806079057724,Indiana
2021-03-17,875577,0.1286542377961873,Indiana
2021-03-18,893151,0.1312365002071805,Indiana
2021-03-19,913463,0.13422107481126005,Indiana
2021-03-20,937926,0.1378155829118704,Indiana
2021-03-21,956783,0.14058636487864512,Indiana
2021-03-22,969665,0.14247920113552542,Indiana
2021-03-23,974543,0.14319595748244845,Indiana
2021-03-24,989857,0.14544614335714684,Indiana
2021-03-25,1011271,0.14859264200680022,Indiana
2021-03-26,1036624,0.15231792361064173,Indiana
2021-03-27,1060159,0.15577607462024254,Indiana
2021-03-28,1082231,0.15901925750037468,Indiana
2021-03-29,1098306,0.16138126206716175,Indiana
2021-03-30,1103261,0.16210933252616205,Indiana
2021-03-31,1123914,0.1651440124837268,Indiana
2021-04-01,1147247,0.16857248231618974,Indiana
2021-04-02,1174624,0.17259516343749173,Indiana
2021-04-03,1208285,0.1775411936535178,Indiana
2021-04-04,1233438,0.18123708795326246,Indiana
2021-04-05,1250217,0.18370253583047053,Indiana
2021-04-06,1252763,0.18407663621162385,Indiana
2021-04-07,1272876,0.18703197044812697,Indiana
2021-04-08,1298097,0.19073785643126456,Indiana
2021-04-09,1326151,0.1948600135769345,Indiana
2021-04-10,1356734,0.19935377318290956,Indiana
2021-04-11,1381844,0.20304334921227327,Indiana
2021-04-12,1404887,0.2064292074537958,Indiana
2021-04-13,1411286,0.2073694542483756,Indiana
2021-04-14,1419782,0.2086178269264113,Indiana
2021-04-15,1440341,0.21163869485105044,Indiana
2021-04-16,1466898,0.2155408880255552,Indiana
2021-04-17,1494356,0.21957547100501645,Indiana
2021-04-18,1517045,0.22290931371828746,Indiana
2021-04-19,1532973,0.2252497186165633,Indiana
2021-04-20,1545246,0.22705307053246854,Indiana
2021-04-21,1559641,0.2291682217448418,Indiana
2021-04-22,1580233,0.23219393857465695,Indiana
2021-04-23,1606383,0.23603632858532456,Indiana
2021-04-24,1633307,0.2399924474628471,Indiana
2021-04-25,1655735,0.2432879397442717,Indiana
2021-04-26,1671867,0.24565831969272636,Indiana
2021-04-27,1684646,0.24753602148799675,Indiana
2021-04-28,1699465,0.24971347378505535,Indiana
2021-04-29,1720084,0.2527431579009237,Indiana
2021-04-30,1745851,0.2565292712242457,Indiana
2021-05-01,1772276,0.2604120687780465,Indiana
2021-05-02,1794467,0.26367273710411626,Indiana
2021-05-03,1810793,0.2660716227375449,Indiana
2021-05-04,1824045,0.26801882550700445,Indiana
2021-05-05,1839256,0.270253876920093,Indiana
2021-05-06,1859895,0.2732864997663709,Indiana
2021-05-07,1885302,0.2770197159423186,Indiana
2021-05-08,1911264,0.2808344818871351,Indiana
2021-05-09,1933237,0.2840631180517393,Indiana
2021-05-10,1949749,0.28648933387797804,Indiana
2021-05-11,1963444,0.28850162952601216,Indiana
2021-05-12,1979018,0.29079001889603656,Indiana
2021-05-13,1999670,0.2938245519170808,Indiana
2021-05-14,2024738,0.2975079566125842,Indiana
2021-05-15,2050269,0.30125939291707204,Indiana
2021-05-16,2072043,0.30445878871409976,Indiana
2021-05-17,2088733,0.3069111592409847,Indiana
2021-05-18,2102841,0.3089841396719789,Indiana
2021-05-19,2118751,0.31132189971288604,Indiana
2021-05-20,2139411,0.3143576082260941,Indiana
2021-05-21,2164160,0.3179941401715631,Indiana
2021-05-22,2189290,0.3216866549313366,Indiana
2021-05-23,2210882,0.32485930828163617,Indiana
2021-05-24,2227742,0.3273366580170035,Indiana
2021-05-25,2242236,0.3294663559449047,Indiana
2021-05-26,2258456,0.33184966630716195,Indiana
2021-05-27,2279121,0.3348861095029725,Indiana
2021-05-28,2303569,0.3384784135557756,Indiana
2021-05-29,2328326,0.34211612099340843,Indiana
2021-05-30,2349753,0.3452645298178281,Indiana
2021-05-31,2366774,0.3477655363329934,Indiana
2021-06-01,2381630,0.34994842528131,Indiana
2021-06-02,2398137,0.3523739064249463,Indiana
2021-06-03,2418801,0.35541020268423634,Indiana
2021-06-04,2442968,0.3589612175747833,Indiana
2021-06-05,2467378,0.3625479380398081,Indiana
2021-06-06,2488653,0.3656740125131141,Indiana
2021-06-07,2505827,0.3681975003159135,Indiana
2021-06-08,2521021,0.3704300538081538,Indiana
2021-06-09,2537794,0.37289462006623897,Indiana
2021-06-10,2558454,0.3759303285794471,Indiana
2021-06-11,2582356,0.37944240529206574,Indiana
2021-06-12,2606443,0.3829816652609739,Indiana
2021-06-13,2627580,0.3860874624944531,Indiana
2021-06-14,2644901,0.3886325499657638,Indiana
2021-06-15,2660411,0.3909115353984772,Indiana
2021-06-16,2677429,0.3934121011040809,Indiana
2021-06-17,2698082,0.39644678106164577,Indiana
2021-06-18,2721734,0.3999221236441433,Indiana
2021-06-19,2745521,0.4034173026569062,Indiana
2021-06-20,2766533,0.4065047328253248,Indiana
2021-06-21,2783993,0.4090702444729828,Indiana
2021-06-22,2799798,0.411392576179239,Indiana
2021-06-23,2817043,0.4139264964749929,Indiana
2021-06-24,2837686,0.4169597070673528,Indiana
2021-06-25,2861105,0.4204008134405774,Indiana
2021-06-26,2884612,0.4238548502276047,Indiana
2021-06-27,2905510,0.4269255296326881,Indiana
2021-06-28,2923102,0.42951043690105,Indiana
2021-06-29,2939182,0.43187317615043946,Indiana
2021-06-30,2956637,0.4344379531154951,Indiana
2021-07-01,2977269,0.4374695474061296,Indiana
2021-07-02,3000467,0.4408781808083272,Indiana
2021-07-03,3023716,0.4442943079730695,Indiana
2021-07-04,3044509,0.4473495590435021,Indiana
2021-07-05,3062227,0.44995298031344505,Indiana
2021-07-06,3078565,0.4523536291851194,Indiana
2021-07-07,3096213,0.4549467648986285,Indiana
2021-07-08,3116831,0.4579763020779763,Indiana
2021-07-09,3139823,0.4613546665569541,Indiana
2021-07-10,3162830,0.4647352350837391,Indiana
2021-07-11,3183528,0.4677765271847257,Indiana
2021-07-12,3201367,0.4703977277736473,Indiana
2021-07-13,3217944,0.4728334944737175,Indiana
2021-07-14,3235772,0.4754530787609137,Indiana
2021-07-15,3256374,0.4784802649559338,Indiana
2021-07-16,3279172,0.4818301237499376,Indiana
2021-07-17,3301955,0.4851777784961341,Indiana
2021-07-18,3322567,0.488206434056359,Indiana
2021-07-19,3340519,0.4908442384720953,Indiana
2021-07-20,3357322,0.493313212825795,Indiana
2021-07-21,3375314,0.4959568947023507,Indiana
2021-07-22,3395900,0.498981729913043,Indiana
2021-07-23,3418516,0.5023048462603186,Indiana
2021-07-24,3441090,0.505621791273734,Indiana
2021-07-25,3461624,0.508638985785361,Indiana
2021-07-26,3479684,0.5112926593453097,Indiana
2021-07-27,3496696,0.5137923434317906,Indiana
2021-07-28,3514841,0.5164585065959804,Indiana
2021-07-29,3535410,0.5194808438858245,Indiana
2021-07-30,3557854,0.5227786871515768,Indiana
2021-07-31,3580235,0.5260672734165386,Indiana
2021-08-01,3600698,0.5290740354352113,Indiana
2021-08-02,3618861,0.5317428434567698,Indiana
2021-08-03,3636068,0.5342711801647452,Indiana
2021-08-04,3654354,0.5369580613783234,Indiana
2021-08-05,3674904,0.5399776068742782,Indiana
2021-08-06,3697188,0.5432519402967529,Indiana
2021-08-07,3719389,0.5465140779880276,Indiana
2021-08-08,3739788,0.5495114360693893,Indiana
2021-08-09,3758048,0.5521944969334348,Indiana
2021-08-10,3775438,0.5547497230246589,Indiana
2021-08-11,3793854,0.5574557059859,Indiana
2021-08-12,3814385,0.5604724596879656,Indiana
2021-08-13,3836518,0.5637246056958473,Indiana
2021-08-14,3858551,0.5669620580516805,Indiana
2021-08-15,3878892,0.5699508938148541,Indiana
2021-08-16,3897244,0.5726474728387841,Indiana
2021-08-17,3914805,0.5752278250750111,Indiana
2021-08-18,3933341,0.5779514404187103,Indiana
2021-08-19,3953852,0.5809652553903663,Indiana
2021-08-20,3975844,0.5841966833488597,Indiana
2021-08-21,3997722,0.5874113605440178,Indiana
2021-08-22,4018010,0.5903924086716057,Indiana
2021-08-23,4036450,0.5931019181093384,Indiana
2021-08-24,4054170,0.5957056332523223,Indiana
2021-08-25,4072816,0.5984454116132748,Indiana
2021-08-26,4093308,0.6014564347910416,Indiana
2021-08-27,4115166,0.60466817325579,Indiana
2021-08-28,4136900,0.6078616915919984,Indiana
2021-08-29,4157141,0.6108358337031236,Indiana
2021-08-30,4175663,0.613557391935536,Indiana
2021-08-31,4193532,0.6161830006200721,Indiana
2021-09-01,4212280,0.618937766506114,Indiana
2021-09-02,4232752,0.6219458509534711,Indiana
2021-09-03,4254486,0.6251393692896795,Indiana
2021-09-04,4276086,0.6283131981321429,Indiana
2021-09-05,4296284,0.6312810219728873,Indiana
2021-09-06,4314884,0.6340140412538975,Indiana
2021-09-07,4332892,0.636660074114781,Indiana
2021-09-08,4351734,0.6394286520337484,Indiana
2021-09-09,4372186,0.6424337977506958,Indiana
2021-09-10,4393803,0.6456101245140075,Indiana
2021-09-11,4415279,0.6487657332279309,Indiana
2021-01-12,18314,0.0039580721850010795,Louisiana
2021-01-13,21634,0.004675599740652691,Louisiana
2021-01-15,30416,0.006573589799005835,Louisiana
2021-01-19,33967,0.00734104171169224,Louisiana
2021-01-20,35049,0.007574886535552194,Louisiana
2021-01-21,38095,0.008233196455586773,Louisiana
2021-01-22,40385,0.008728117570780203,Louisiana
2021-01-23,41788,0.009031337799870328,Louisiana
2021-01-24,42520,0.009189539658526044,Louisiana
2021-01-25,43151,0.009325913118651394,Louisiana
2021-01-26,43189,0.009334125783444995,Louisiana
2021-01-27,46954,0.01014782796628485,Louisiana
2021-01-28,51583,0.011148260211800305,Louisiana
2021-01-29,58132,0.012563648152150421,Louisiana
2021-01-30,65136,0.014077371947266047,Louisiana
2021-01-31,73436,0.015871190836395068,Louisiana
2021-02-01,85872,0.01855889345148044,Louisiana
2021-02-02,96606,0.020878755132915497,Louisiana
2021-02-03,104070,0.02249189539658526,Louisiana
2021-02-04,115629,0.024990058353144586,Louisiana
2021-02-05,131355,0.028388804841149768,Louisiana
2021-02-06,150219,0.03246574454290037,Louisiana
2021-02-07,167576,0.036216987248757285,Louisiana
2021-02-08,176580,0.038162956559325695,Louisiana
2021-02-09,180112,0.0389263021396153,Louisiana
2021-02-10,189574,0.040971255673222386,Louisiana
2021-02-11,189574,0.040971255673222386,Louisiana
2021-02-12,217681,0.047045818024638,Louisiana
2021-02-13,232766,0.05030602982494057,Louisiana
2021-02-14,248848,0.05378171601469635,Louisiana
2021-02-16,255269,0.055169440242057485,Louisiana
2021-02-17,258404,0.055846985087529714,Louisiana
2021-02-18,259851,0.0561597147179598,Louisiana
2021-02-19,285057,0.06160730494921115,Louisiana
2021-02-20,293295,0.06338772422736114,Louisiana
2021-02-21,301923,0.06525243138102442,Louisiana
2021-02-22,302205,0.06531337799870326,Louisiana
2021-02-23,304651,0.06584201426410201,Louisiana
2021-02-24,312695,0.06758050572725308,Louisiana
2021-02-25,325913,0.07043721633888049,Louisiana
2021-02-26,343923,0.07432958720553275,Louisiana
2021-02-27,361607,0.0781515020531662,Louisiana
2021-02-28,374818,0.08100669980548952,Louisiana
2021-03-01,379791,0.08208147827966285,Louisiana
2021-03-02,381780,0.08251134644478064,Louisiana
2021-03-03,389540,0.08418845904473743,Louisiana
2021-03-04,401946,0.08686967797709097,Louisiana
2021-03-05,418275,0.0903987464880052,Louisiana
2021-03-06,418865,0.09052625891506376,Louisiana
2021-03-07,419762,0.09072012102874433,Louisiana
2021-03-08,461597,0.0997616165982278,Louisiana
2021-03-09,465217,0.10054398098119732,Louisiana
2021-03-10,475726,0.10281521504214394,Louisiana
2021-03-11,487828,0.10543073265614868,Louisiana
2021-03-12,505211,0.10918759455370652,Louisiana
2021-03-13,540820,0.11688350983358547,Louisiana
2021-03-14,540865,0.11689323535768315,Louisiana
2021-03-15,550112,0.11889172249837908,Louisiana
2021-03-16,554135,0.11976118435271235,Louisiana
2021-03-17,563448,0.1217739355954182,Louisiana
2021-03-18,563914,0.1218746488005187,Louisiana
2021-03-19,588561,0.127201426410201,Louisiana
2021-03-20,605878,0.13094402420574885,Louisiana
2021-03-21,620467,0.13409703911821916,Louisiana
2021-03-22,628583,0.13585109141992652,Louisiana
2021-03-23,631472,0.13647547006699806,Louisiana
2021-03-24,643026,0.13897255240976875,Louisiana
2021-03-25,655710,0.14171385346877027,Louisiana
2021-03-26,673816,0.14562697212016426,Louisiana
2021-03-27,696039,0.15042986816511775,Louisiana
2021-03-28,719571,0.15551566889993515,Louisiana
2021-03-29,735056,0.1588623298033283,Louisiana
2021-03-30,739320,0.1597838772422736,Louisiana
2021-03-31,758829,0.16400021612275772,Louisiana
2021-04-01,780225,0.16862437864707153,Louisiana
2021-04-02,805242,0.1740311216771126,Louisiana
2021-04-03,833412,0.18011929976226496,Louisiana
2021-04-04,846771,0.18300648368273176,Louisiana
2021-04-05,855263,0.18484179814134427,Louisiana
2021-04-06,855231,0.18483488221309705,Louisiana
2021-04-07,870909,0.18822325480873134,Louisiana
2021-04-08,893502,0.19310611627404364,Louisiana
2021-04-09,918167,0.19843678409336504,Louisiana
2021-04-10,943720,0.20395936892154745,Louisiana
2021-04-11,967358,0.20906807866868385,Louisiana
2021-04-12,978932,0.21156948346660906,Louisiana
2021-04-13,985901,0.21307564296520426,Louisiana
2021-04-14,991200,0.2142208774583964,Louisiana
2021-04-15,1006188,0.2174601253511995,Louisiana
2021-04-16,1021175,0.22069915712124485,Louisiana
2021-04-17,1036163,0.223938405014048,Louisiana
2021-04-18,1051150,0.22717743678409336,Louisiana
2021-04-19,1066138,0.2304166846768965,Louisiana
2021-04-20,1081125,0.23365571644694186,Louisiana
2021-04-21,1096113,0.23689496433974494,Louisiana
2021-04-22,1111101,0.2401342122325481,Louisiana
2021-04-23,1126088,0.2433732440025935,Louisiana
2021-04-24,1141076,0.24661249189539655,Louisiana
2021-04-25,1156063,0.249851523665442,Louisiana
2021-04-26,1171051,0.2530907715582451,Louisiana
2021-04-27,1186038,0.2563298033282905,Louisiana
2021-04-28,1201026,0.2595690512210936,Louisiana
2021-04-29,1216014,0.2628082991138967,Louisiana
2021-04-30,1231001,0.2660473308839421,Louisiana
2021-05-01,1245989,0.2692865787767452,Louisiana
2021-05-02,1260976,0.2725256105467906,Louisiana
2021-05-03,1275964,0.2757648584395937,Louisiana
2021-05-04,1290951,0.27900389020963906,Louisiana
2021-05-05,1305939,0.28224313810244217,Louisiana
2021-05-06,1320927,0.2854823859952453,Louisiana
2021-05-07,1335914,0.2887214177652907,Louisiana
2021-05-08,1350902,0.2919606656580938,Louisiana
2021-05-09,1365889,0.2951996974281392,Louisiana
2021-05-10,1380877,0.2984389453209423,Louisiana
2021-05-11,1395864,0.3016779770909877,Louisiana
2021-05-12,1410852,0.3049172249837908,Louisiana
2021-05-13,1425840,0.3081564728765939,Louisiana
2021-05-14,1440827,0.3113955046466393,Louisiana
2021-05-15,1455815,0.3146347525394424,Louisiana
2021-05-16,1470802,0.31787378430948776,Louisiana
2021-05-17,1485790,0.3211130322022909,Louisiana
2021-05-18,1500777,0.3243520639723363,Louisiana
2021-05-19,1515765,0.3275913118651394,Louisiana
2021-05-20,1530752,0.3308303436351848,Louisiana
2021-05-21,1545740,0.3340695915279879,Louisiana
2021-05-22,1560728,0.33730883942079104,Louisiana
2021-05-23,1575715,0.3405478711908364,Louisiana
2021-05-24,1590703,0.3437871190836395,Louisiana
2021-05-25,1605690,0.3470261508536849,Louisiana
2021-05-26,1620678,0.35026539874648804,Louisiana
2021-05-27,1635665,0.3535044305165334,Louisiana
2021-05-28,1650653,0.3567436784093365,Louisiana
2021-05-29,1665641,0.3599829263021396,Louisiana
2021-05-30,1680628,0.363221958072185,Louisiana
2021-05-31,1695616,0.3664612059649881,Louisiana
2021-06-01,1710603,0.3697002377350335,Louisiana
2021-06-02,1725591,0.37293948562783663,Louisiana
2021-06-03,1740578,0.37617851739788205,Louisiana
2021-06-04,1755566,0.3794177652906851,Louisiana
2021-06-05,1770554,0.3826570131834882,Louisiana
2021-06-06,1785541,0.3858960449535336,Louisiana
2021-06-07,1800529,0.3891352928463368,Louisiana
2021-06-08,1815516,0.3923743246163821,Louisiana
2021-06-09,1830504,0.3956135725091852,Louisiana
2021-06-10,1845491,0.3988526042792306,Louisiana
2021-06-11,1860479,0.4020918521720337,Louisiana
2021-06-12,1875467,0.4053311000648368,Louisiana
2021-06-13,1890454,0.4085701318348822,Louisiana
2021-06-14,1905442,0.4118093797276853,Louisiana
2021-06-15,1920429,0.4150484114977307,Louisiana
2021-06-16,1935417,0.4182876593905338,Louisiana
2021-06-17,1950404,0.4215266911605792,Louisiana
2021-06-18,1965392,0.4247659390533824,Louisiana
2021-06-19,1980380,0.4280051869461855,Louisiana
2021-06-20,1995367,0.4312442187162308,Louisiana
2021-06-21,2010355,0.4344834666090339,Louisiana
2021-06-22,2025342,0.43772249837907934,Louisiana
2021-06-23,2040330,0.4409617462718825,Louisiana
2021-06-24,2055317,0.4442007780419278,Louisiana
2021-06-25,2070305,0.4474400259347309,Louisiana
2021-06-26,2085293,0.450679273827534,Louisiana
2021-06-27,2100280,0.4539183055975794,Louisiana
2021-06-28,2115268,0.4571575534903826,Louisiana
2021-06-29,2130255,0.4603965852604279,Louisiana
2021-06-30,2145243,0.463635833153231,Louisiana
2021-07-01,2160230,0.4668748649232764,Louisiana
2021-07-02,2175218,0.4701141128160795,Louisiana
2021-07-03,2190206,0.4733533607088826,Louisiana
2021-07-04,2205193,0.476592392478928,Louisiana
2021-07-05,2220181,0.4798316403717312,Louisiana
2021-07-06,2235168,0.4830706721417765,Louisiana
2021-07-07,2250156,0.4863099200345796,Louisiana
2021-07-08,2265143,0.489548951804625,Louisiana
2021-07-09,2280131,0.4927881996974282,Louisiana
2021-07-10,2295119,0.4960274475902313,Louisiana
